# Xlam,PX,Ylam,PY
1.070794003331482669e+00,1.211032831422387962e-01,1.146290924160795699e+00,3.861743475846752260e-01
1.071904497501388276e+00,1.292996270203067011e-01,1.148777455449647933e+00,4.057930779196742832e-01
1.073153803442531862e+00,1.366671271354238659e-01,1.151263986738499723e+00,4.281880436794373579e-01
1.074264297612437469e+00,1.439425334991020766e-01,1.153750518027351957e+00,4.515084212474552161e-01
1.075235980011105097e+00,1.485472210710503393e-01,1.155684486807570188e+00,4.665000925411809107e-01
1.076485285952248683e+00,1.549016899203388975e-01,1.158309158723580534e+00,4.954654821395521602e-01
1.077595780122154290e+00,1.613482525210664653e-01,1.160795690012432768e+00,5.207292245049046642e-01
1.078845086063298320e+00,1.713864714279136336e-01,1.163420361928443336e+00,5.459004256894318674e-01
1.079955580233203927e+00,1.758990652484229145e-01,1.166045033844453682e+00,5.608920969831575620e-01
1.081204886174347735e+00,1.795828153059814969e-01,1.168531565133305694e+00,5.636683324079215796e-01
1.082315380344253342e+00,1.823456278491504545e-01,1.171156237049316262e+00,5.655191560244309246e-01
