# Xlam,PX,Ylam,PY
1.000000000000000000e+00,2.199891363389462270e-02,1.076996197718631310e+00,6.514948683623382475e-02
1.000000000000000000e+00,2.290421872170921719e-02,1.079168929929386289e+00,6.961178045515395429e-02
1.000000000000000000e+00,2.833604924859677715e-02,1.081341662140141269e+00,7.862561356537260682e-02
1.000000000000000000e+00,2.833604924859677715e-02,1.083107007061379745e+00,8.228469433288711221e-02
1.000000000000000000e+00,2.924135433641137163e-02,1.085143943508962705e+00,8.763944667559124546e-02
1.000000000000000000e+00,3.096143400325910081e-02,1.087452471482889926e+00,9.397590361445783136e-02
1.000000000000000000e+00,3.367734926670287732e-02,1.089760999456816926e+00,1.012048192771084487e-01
1.000000000000000000e+00,3.548795944233206628e-02,1.091933731667572127e+00,1.102186523873270874e-01
1.000000000000000000e+00,4.001448488140503523e-02,1.094242259641499126e+00,1.173583221775992835e-01
1.000000000000000000e+00,4.263986963606736236e-02,1.096414991852254106e+00,1.263721552878179222e-01
1.000000000000000000e+00,4.807170016295492232e-02,1.098723519826181327e+00,1.362784471218206339e-01
1.000000000000000000e+00,4.626108998732573335e-02,1.100896252036936307e+00,1.480589022757697604e-01
1.000000000000000000e+00,4.988231033858411129e-02,1.103204780010863750e+00,1.551985720660419565e-01
1.000000000000000000e+00,5.350353068984247534e-02,1.104970124932102227e+00,1.660865684962070377e-01
1.000000000000000000e+00,5.431830526887561350e-02,1.107142857142857206e+00,1.750111557340472968e-01
1.000000000000000000e+00,5.703422053231939348e-02,1.109451385116784428e+00,1.858991521642124334e-01
1.000000000000000000e+00,5.884483070794858245e-02,1.111759913090711427e+00,2.011601963409192229e-01
1.000000000000000000e+00,6.337135614702155140e-02,1.114068441064638870e+00,2.129406514948683771e-01
1.000000000000000000e+00,6.518196632265073343e-02,1.116376969038566092e+00,2.246318607764390685e-01
1.000000000000000000e+00,6.961796125294224258e-02,1.118685497012493091e+00,2.390004462293618959e-01
1.000000000000000000e+00,7.323918160420062051e-02,1.120858229223248292e+00,2.525658188308790852e-01
1.000000000000000000e+00,7.686040195545899845e-02,1.123166757197175514e+00,2.678268630075859025e-01
1.000000000000000000e+00,8.129639688575050760e-02,1.125475285171102735e+00,2.822846943328871094e-01
1.000000000000000000e+00,8.310700706137968963e-02,1.127376425855513231e+00,2.957608210620258915e-01
1.000000000000000000e+00,8.582292232482346961e-02,1.129549158066268211e+00,3.128960285586792067e-01
1.000000000000000000e+00,8.935361216730038081e-02,1.131857686040195654e+00,3.291387773315484488e-01
1.000000000000000000e+00,9.297483251855874486e-02,1.134166214014122875e+00,3.489513609995537613e-01
1.000000000000000000e+00,1.002172732210755007e-01,1.136610537751222338e+00,3.705488621151271644e-01
1.000000000000000000e+00,1.064638783269961919e-01,1.138919065725149560e+00,3.913431503792949573e-01
1.000000000000000000e+00,1.109904037660691678e-01,1.141227593699076559e+00,4.129406514948683604e-01
1.000000000000000000e+00,1.145210936085460929e-01,1.143536121673003780e+00,4.363230700580098542e-01
1.000000000000000000e+00,1.181423139598044569e-01,1.145980445410103243e+00,4.615796519410976795e-01
1.000000000000000000e+00,1.235741444866920169e-01,1.148288973384030465e+00,4.850513163766176361e-01
1.000000000000000000e+00,1.316313597682418901e-01,1.150190114068441183e+00,5.111111111111111827e-01
1.000000000000000000e+00,1.352525801195002819e-01,1.152362846279196162e+00,5.282463186077643869e-01
1.000000000000000000e+00,1.360673546985334270e-01,1.154807170016295403e+00,5.354752342704149903e-01
1.000000000000000000e+00,1.360673546985334270e-01,1.157115697990222847e+00,5.390450691655510607e-01
1.000000000000000000e+00,1.360673546985334270e-01,1.159560021727322088e+00,5.390450691655510607e-01
1.000000000000000000e+00,1.387832699619772070e-01,1.161868549701249531e+00,5.390450691655510607e-01
1.000000000000000000e+00,1.424044903132355711e-01,1.164312873438348772e+00,5.535029004908522676e-01
1.000000000000000000e+00,1.477457903313416920e-01,1.166621401412275771e+00,5.832217759928602918e-01
1.000000000000000000e+00,1.531776208582292242e-01,1.169065725149375456e+00,6.148148148148148140e-01
1.000000000000000000e+00,1.577041462973022001e-01,1.171374253123302456e+00,6.436412315930387651e-01
1.000000000000000000e+00,1.648560564910374893e-01,1.173411189570885416e+00,6.715751896474788651e-01
1.000000000000000000e+00,1.711026615969581943e-01,1.175583921781640395e+00,6.958500669344043210e-01
1.000000000000000000e+00,1.774397972116603384e-01,1.178028245518739858e+00,7.292280232039267673e-01
1.000000000000000000e+00,1.765344921238457543e-01,1.180472569255839099e+00,7.319053993752789866e-01
1.000000000000000000e+00,1.783451022994749224e-01,1.182916892992938784e+00,7.246764837126283831e-01
1.000000000000000000e+00,1.765344921238457543e-01,1.185361216730038247e+00,7.147701918786256714e-01
1.000000000000000000e+00,1.729132717725873902e-01,1.187669744703965247e+00,7.103078982597055280e-01
1.000000000000000000e+00,1.720079666847727784e-01,1.190114068441064488e+00,7.066488174921909948e-01
1.000000000000000000e+00,1.792504073872895343e-01,1.192558392178164173e+00,7.382418563141455170e-01
1.000000000000000000e+00,1.845917074053956553e-01,1.195002715915263636e+00,7.725122713074520364e-01
1.000000000000000000e+00,1.900235379322832152e-01,1.197175448126018615e+00,8.058009817045961309e-01
1.000000000000000000e+00,1.971754481260184766e-01,1.199348180336773595e+00,8.301651048639000496e-01
1.000000000000000000e+00,2.035125837407206484e-01,1.201792504073872836e+00,8.697902721999107856e-01
1.000000000000000000e+00,2.124751041100851057e-01,1.204236827810972299e+00,9.040606871932174160e-01
1.000000000000000000e+00,2.170016295491581093e-01,1.206681151548071762e+00,9.419009370816600057e-01
1.000000000000000000e+00,2.223429295672641748e-01,1.209261271048343245e+00,9.779562695225345603e-01
1.000000000000000000e+00,2.322107550244432439e-01,1.211705594785442708e+00,1.015796519410977261e+00
1.000000000000000000e+00,2.376425855513308039e-01,1.214149918522542171e+00,1.053636769299419962e+00
1.000000000000000000e+00,2.475104110085098730e-01,1.216594242259641412e+00,1.094154395359214549e+00
1.000000000000000000e+00,2.511316313597682370e-01,1.219038565996740875e+00,1.131102186523873288e+00
1.000000000000000000e+00,2.582835415535035817e-01,1.221211298207496077e+00,1.169834895136099950e+00
