# Xlam,PX,Ylam,PY
1.148357565966612759e+00,7.195622435020519736e-02,1.000000000000000000e+00,5.008077544426495220e-02
1.150242326332794995e+00,7.469220246238031380e-02,1.000000000000000000e+00,5.008077544426495220e-02
1.152396338179860091e+00,8.189694482444140333e-02,1.000000000000000000e+00,5.097828038054209865e-02
1.154819601507808269e+00,8.372093023255813837e-02,1.000000000000000000e+00,5.277329025309639154e-02
1.157242864835756668e+00,8.919288645690834350e-02,1.000000000000000000e+00,5.824807036438700569e-02
1.159666128163705068e+00,9.366165070679434435e-02,1.000000000000000000e+00,5.824807036438700569e-02
1.161954765751211704e+00,1.009575923392612845e-01,1.000000000000000000e+00,6.462035541195476629e-02
1.164378029079160104e+00,1.072503419972640204e-01,1.000000000000000000e+00,6.551786034823191274e-02
1.166801292407108281e+00,1.135430916552667702e-01,1.000000000000000000e+00,6.910788009334051241e-02
1.169224555735056681e+00,1.199270405836753289e-01,1.000000000000000000e+00,7.180039490217196563e-02
1.171647819063004858e+00,1.226630186958504315e-01,1.000000000000000000e+00,7.907018488601687267e-02
1.173532579429186873e+00,1.316917464660282699e-01,1.000000000000000000e+00,7.996768982229403300e-02
1.175821217016693510e+00,1.370725034199726522e-01,1.000000000000000000e+00,8.364746006103034037e-02
1.178244480344641909e+00,1.461924304605563274e-01,1.000000000000000000e+00,8.274995512475319392e-02
1.180667743672590086e+00,1.533971728226174169e-01,1.000000000000000000e+00,8.723747980613894004e-02
1.183091007000538486e+00,1.597811217510259896e-01,1.000000000000000000e+00,8.903248967869323294e-02
1.185514270328486885e+00,1.697218422252622094e-01,1.000000000000000000e+00,9.450726978998384709e-02
1.187937533656435063e+00,1.778385772913816665e-01,1.000000000000000000e+00,1.007898043439239000e-01
1.190360796984383462e+00,1.868673050615594911e-01,1.000000000000000000e+00,1.017770597738287680e-01
1.192784060312331640e+00,1.977200182398541062e-01,1.000000000000000000e+00,1.080595943277688070e-01
1.195207323640280039e+00,2.068399452804377814e-01,1.000000000000000000e+00,1.135343744390594350e-01
1.197226709746903817e+00,2.176926584587323410e-01,1.000000000000000000e+00,1.198169089929994602e-01
1.199515347334410453e+00,2.248974008207934583e-01,1.000000000000000000e+00,1.189194040567223137e-01
1.201938610662358853e+00,2.366621067031463854e-01,1.000000000000000000e+00,1.234966792317357953e-01
1.204496499730748571e+00,2.493388052895576801e-01,1.000000000000000000e+00,1.307664692155806885e-01
1.206919763058696748e+00,2.601915184678522674e-01,1.000000000000000000e+00,1.343564889606893020e-01
1.209477652127086689e+00,2.728682170542635621e-01,1.000000000000000000e+00,1.389337641357027697e-01
1.211900915455035088e+00,2.837209302325581772e-01,1.000000000000000000e+00,1.452162986896428087e-01
1.214324178782983266e+00,2.982216142270862069e-01,1.000000000000000000e+00,1.506910788009334090e-01
1.216882067851373206e+00,3.136342909256725764e-01,1.000000000000000000e+00,1.524860886734877297e-01
1.219305331179321605e+00,3.235750113999087962e-01,1.000000000000000000e+00,1.615508885298869157e-01
1.221459343026386701e+00,3.379844961240310308e-01,1.000000000000000000e+00,1.670256686411775437e-01
