# Xlam,PX,Ylam,PY
1.051461403947039797e+00,3.648747263439552652e-03,1.000000000000000000e+00,2.747939045715713357e-03
1.053709717711716065e+00,4.459579988648342853e-03,1.000000000000000000e+00,1.915230243983678717e-03
1.055833125156132812e+00,5.270412713857131753e-03,1.000000000000000000e+00,1.082521442251644728e-03
1.057956532600549560e+00,4.459579988648342853e-03,1.000000000000000000e+00,2.747939045715713357e-03
1.060079940044966307e+00,4.459579988648342853e-03,1.000000000000000000e+00,2.747939045715713357e-03
1.061828628528603380e+00,5.270412713857131753e-03,1.000000000000000000e+00,1.915230243983678717e-03
1.063952035973020349e+00,4.459579988648342853e-03,1.000000000000000000e+00,1.082521442251644728e-03
1.066075443417436874e+00,5.270412713857131753e-03,1.000000000000000000e+00,2.747939045715713357e-03
1.068323757182113587e+00,4.459579988648342853e-03,1.000000000000000000e+00,4.413356649179781335e-03
1.070572070946789855e+00,4.459579988648342853e-03,1.000000000000000000e+00,1.915230243983678717e-03
1.072695478391206603e+00,5.270412713857131753e-03,1.000000000000000000e+00,4.413356649179781335e-03
1.074943792155883093e+00,4.459579988648342853e-03,1.000000000000000000e+00,3.580647847447747563e-03
1.077067199600299618e+00,5.270412713857131753e-03,1.000000000000000000e+00,3.580647847447747563e-03
1.079315513364976331e+00,5.270412713857131753e-03,1.000000000000000000e+00,5.246065450911815975e-03
1.081563827129652822e+00,4.459579988648342853e-03,1.000000000000000000e+00,3.580647847447747563e-03
1.083312515613290117e+00,5.270412713857131753e-03,1.000000000000000000e+00,5.246065450911815975e-03
1.085435923057706642e+00,5.270412713857131753e-03,1.000000000000000000e+00,4.413356649179781335e-03
1.087684236822383133e+00,6.081245439065921521e-03,1.000000000000000000e+00,3.580647847447747563e-03
1.089932550587059845e+00,5.270412713857131753e-03,1.000000000000000000e+00,6.078774252643849747e-03
1.092180864351736114e+00,6.081245439065921521e-03,1.000000000000000000e+00,3.580647847447747563e-03
1.094429178116412826e+00,6.081245439065921521e-03,1.000000000000000000e+00,5.246065450911815975e-03
1.096552585560829352e+00,6.081245439065921521e-03,1.000000000000000000e+00,5.246065450911815975e-03
1.098800899325505842e+00,6.081245439065921521e-03,1.000000000000000000e+00,3.580647847447747563e-03
1.101049213090182333e+00,6.081245439065921521e-03,1.000000000000000000e+00,6.078774252643849747e-03
1.103297526854858823e+00,6.081245439065921521e-03,1.000000000000000000e+00,4.413356649179781335e-03
1.105171121658756084e+00,6.810994891753832138e-03,1.000000000000000000e+00,4.413356649179781335e-03
1.107294529103172609e+00,9.243493067380200573e-03,1.000000000000000000e+00,6.078774252643849747e-03
1.109542842867849100e+00,9.243493067380200573e-03,1.000000000000000000e+00,6.911483054375885254e-03
1.111916062952785555e+00,1.005432579258899034e-02,1.000000000000000000e+00,6.911483054375885254e-03
1.114164376717461824e+00,1.086515851779778011e-02,1.000000000000000000e+00,6.911483054375885254e-03
1.116412690482138537e+00,9.243493067380200573e-03,1.000000000000000000e+00,6.911483054375885254e-03
1.118785910567074771e+00,1.167599124300656988e-02,1.000000000000000000e+00,6.911483054375885254e-03
1.121034224331751039e+00,1.167599124300656988e-02,1.000000000000000000e+00,6.911483054375885254e-03
1.123282538096427752e+00,1.248682396821535791e-02,1.000000000000000000e+00,8.660171538013157824e-03
1.125655758181363986e+00,1.410848941863293918e-02,1.000000000000000000e+00,1.282371554667332755e-02
1.127529352985261246e+00,1.573015486905051871e-02,1.000000000000000000e+00,1.032558914147722537e-02
1.129652760429677771e+00,1.573015486905051871e-02,1.000000000000000000e+00,1.199100674494129465e-02
1.132025980514614005e+00,1.654098759425930848e-02,1.000000000000000000e+00,1.199100674494129465e-02
1.134399200599550461e+00,1.727073704694721823e-02,1.000000000000000000e+00,1.199100674494129465e-02
1.136647514364226730e+00,1.410848941863293918e-02,1.000000000000000000e+00,1.365642434840536219e-02
1.139020734449162964e+00,1.970323522257358406e-02,1.000000000000000000e+00,1.365642434840536219e-02
1.141393954534099420e+00,1.889240249736479776e-02,1.000000000000000000e+00,1.365642434840536219e-02
1.143642268298775910e+00,1.889240249736479776e-02,1.000000000000000000e+00,1.873594803897077332e-02
1.146015488383712366e+00,2.294656612340874660e-02,1.000000000000000000e+00,1.532184195186942974e-02
1.148263802148388635e+00,2.537906429903511243e-02,1.000000000000000000e+00,1.623782163377466767e-02
1.150262303272545417e+00,2.618989702424390220e-02,1.000000000000000000e+00,1.532184195186942974e-02
1.152385710716962386e+00,2.854131192734939149e-02,1.000000000000000000e+00,1.873594803897077332e-02
1.154758930801898620e+00,3.016297737776697102e-02,1.000000000000000000e+00,1.707053043550670404e-02
1.157257057207094819e+00,3.259547555339334379e-02,1.000000000000000000e+00,2.040136564243483913e-02
1.159630277292031053e+00,3.421714100381091639e-02,1.000000000000000000e+00,2.040136564243483913e-02
1.162003497376967287e+00,3.746047190464607546e-02,1.000000000000000000e+00,2.040136564243483913e-02
1.164376717461903743e+00,3.981188680775156474e-02,1.000000000000000000e+00,2.289949204763094479e-02
1.166749937546839977e+00,4.305521770858672381e-02,1.000000000000000000e+00,2.631359813473228490e-02
1.169123157631775989e+00,4.467688315900431029e-02,1.000000000000000000e+00,2.714630693646431780e-02
1.171496377716712445e+00,4.629854860942188982e-02,1.000000000000000000e+00,2.964443334166041999e-02
1.173494878840869227e+00,4.864996351252737217e-02,1.000000000000000000e+00,2.714630693646431780e-02
1.175743192605545939e+00,5.189329441336253124e-02,1.000000000000000000e+00,3.214255974685652217e-02
1.178116412690482173e+00,5.675829076461526984e-02,1.000000000000000000e+00,3.130985094512448580e-02
1.180614539095678150e+00,5.756912348982405614e-02,1.000000000000000000e+00,3.389124823049379648e-02
1.182987759180614606e+00,6.235303656855591820e-02,1.000000000000000000e+00,3.555666583395786229e-02
1.185485885585810584e+00,6.883969837022622940e-02,1.000000000000000000e+00,3.888750104088600085e-02
1.187859105670746818e+00,7.362361144895809839e-02,1.000000000000000000e+00,4.055291864435006666e-02
1.190357232075943017e+00,7.605610962458446422e-02,1.000000000000000000e+00,4.313431592971937734e-02
1.192730452160879251e+00,7.686694234979325746e-02,1.000000000000000000e+00,4.563244233491547952e-02
1.195228578566075450e+00,8.408335360415146453e-02,1.000000000000000000e+00,4.729785993837955227e-02
1.197227079690232454e+00,9.048893213330092000e-02,1.000000000000000000e+00,4.729785993837955227e-02
1.199475393454908723e+00,9.454309575934485843e-02,1.000000000000000000e+00,4.729785993837955227e-02
1.201973519860104700e+00,1.002189248358063833e-01,1.000000000000000000e+00,5.237738362894495819e-02
1.204471646265301121e+00,1.058136706397470317e-01,1.000000000000000000e+00,5.487551003414106038e-02
1.206969772670497099e+00,1.090570015405821908e-01,1.000000000000000000e+00,5.570821883587309675e-02
1.209467899075693076e+00,1.162734127949404117e-01,1.000000000000000000e+00,5.995503372470646630e-02
1.211841119160629532e+00,1.218681585988810739e-01,1.000000000000000000e+00,6.078774252643850268e-02
1.214339245565825509e+00,1.307873185761777579e-01,1.000000000000000000e+00,6.495128653509867067e-02
1.216837371971021708e+00,1.347603989297008198e-01,1.000000000000000000e+00,6.836539262220002466e-02
1.219335498376217908e+00,1.412470607313711379e-01,1.000000000000000000e+00,7.336164543259221515e-02
1.221458905820634433e+00,1.492743047109381382e-01,1.000000000000000000e+00,7.502706303605628790e-02
